"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Acre","18.542 - Controle Ambiental",2018,27107062.35,34406386.94,NA,100
"Acre","18.542 - Controle Ambiental",2019,5465896.47,6651323.84,-80.67,19.33
"Acre","18.542 - Controle Ambiental",2020,1360836.95,1584396.78,-76.18,4.6
"Acre","18.542 - Controle Ambiental",2021,12926569.92,13674384,763.07,39.74
"Acre","18.542 - Controle Ambiental",2022,22387001.29,22387001.29,63.71,65.07
"Acre","18.543 - Recuperação de Áreas Degradadas",2018,3783375.44,4802153.68,NA,100
"Acre","18.543 - Recuperação de Áreas Degradadas",2019,1383688.21,1683778.39,-64.94,35.06
"Acre","18.543 - Recuperação de Áreas Degradadas",2020,1127773.06,1313044.89,-22.02,27.34
"Acre","18.543 - Recuperação de Áreas Degradadas",2021,764439.46,808662.99,-38.41,16.84
"Acre","18.544 - Recursos Hídricos",2018,1008829.43,1280484.59,NA,100
"Acre","18.544 - Recursos Hídricos",2019,644754.4,784586.82,-38.73,61.27
"Acre","18.544 - Recursos Hídricos",2020,83946.12,97736.88,-87.54,7.63
"Acre","18.544 - Recursos Hídricos",2021,144633.97,153001.18,56.54,11.95
"Acre","18.544 - Recursos Hídricos",2022,592005.93,592005.93,286.93,46.23
"Acre","19 - Ciência e Tecnologia",2018,26304524.91,33387744.15,NA,100
"Acre","19 - Ciência e Tecnologia",2019,21617698.13,26306080.22,-21.21,78.79
"Acre","19 - Ciência e Tecnologia",2020,35522510.31,41358188.39,57.22,123.87
"Acre","19 - Ciência e Tecnologia",2021,54056048.76,57183241.4,38.26,171.27
"Acre","19 - Ciência e Tecnologia",2022,47206951.19,47206951.19,-17.45,141.39
"Acre","19.122 - Administração Geral",2018,22561930.58,28637353.01,NA,100
"Acre","19.122 - Administração Geral",2019,19483745.67,23709322.5,-17.21,82.79
"Acre","19.122 - Administração Geral",2020,29240814.5,34044528.5,43.59,118.88
"Acre","19.122 - Administração Geral",2021,28576282.92,30229447.44,-11.21,105.56
"Acre","19.122 - Administração Geral",2022,19872723.86,19872723.86,-34.26,69.39
"Acre","19.572 - Desenvolvimento Tecnológico e Engenharia",2018,7534.73,9563.66,NA,100
"Acre","19.572 - Desenvolvimento Tecnológico e Engenharia",2019,129944.2,158126.11,1553.41,1653.41
"Acre","19.572 - Desenvolvimento Tecnológico e Engenharia",2020,499.8,581.91,-99.63,6.08
"Acre","19.573 - Difusão do Conhecimento Científico e Tecnológico",2018,3149924.69,3285565.22,NA,100
"Acre","19.573 - Difusão do Conhecimento Científico e Tecnológico",2019,1530931.6,1530931.6,-53.4,46.6
"Acre","19.573 - Difusão do Conhecimento Científico e Tecnológico",2020,2407003.03,2302967.47,50.43,70.09
"Acre","19.573 - Difusão do Conhecimento Científico e Tecnológico",2021,9607713.03,8352140.71,262.67,254.21
"Acre","19.573 - Difusão do Conhecimento Científico e Tecnológico",2022,3187874.66,2619718.01,-68.63,79.73
"Acre","20 - Agricultura",2018,89446823.31,113532848.88,NA,100
"Acre","20 - Agricultura",2019,75388544.38,91738587.71,-19.2,80.8
"Acre","20 - Agricultura",2020,80226550.99,93406259.32,1.82,82.27
"Acre","20 - Agricultura",2021,90186456.13,95403826.41,2.14,84.03
"Acre","20 - Agricultura",2022,123821642.54,123821642.54,29.79,109.06
"Acre","20.122 - Administração Geral",2018,70669604.59,89699345.84,NA,100
"Acre","20.122 - Administração Geral",2019,69668513.46,84778013.5,-5.49,94.51
"Acre","20.122 - Administração Geral",2020,73962661.61,86113331.12,1.58,96
"Acre","20.122 - Administração Geral",2021,73906012.75,78181544.25,-9.21,87.16
"Acre","20.122 - Administração Geral",2022,27670682.38,27670682.38,-64.61,30.85
"Acre","20.605 - Abastecimento",2018,542582.94,688688.37,NA,100
"Acre","20.605 - Abastecimento",2019,79672.37,96951.48,-85.92,14.08
"Acre","20.605 - Abastecimento",2021,151727.16,160504.72,65.55,23.31
"Acre","20.605 - Abastecimento",2022,7623705.31,7623705.31,4649.83,1106.99
"Acre","20.606 - Extensão Rural",2018,3147448.39,3994985.73,NA,100
"Acre","20.606 - Extensão Rural",2019,105900.68,128868.1,-96.77,3.23
"Acre","20.606 - Extensão Rural",2020,1415206.72,1647698.48,1178.59,41.24
"Acre","20.606 - Extensão Rural",2021,2834888.67,2998889.61,82,75.07
"Acre","20.606 - Extensão Rural",2022,19696289.81,19696289.81,556.79,493.03
"Acre","20.608 - Promoção da Produção Agropecuária",2020,3153138.44,3671139.58,NA,100
"Acre","20.608 - Promoção da Produção Agropecuária",2021,5371596.85,5682348.72,54.78,154.78
"Acre","20.608 - Promoção da Produção Agropecuária",2022,26885870.17,26885870.17,373.15,732.36
"Acre","20.609 - Defesa Agropecuária",2020,1260342.53,1467393.02,NA,100
"Acre","20.609 - Defesa Agropecuária",2021,7880610.55,8336511.19,468.12,568.12
"Acre","20.609 - Defesa Agropecuária",2022,38717789.11,38717789.11,364.44,2638.54
"Acre","21 - Organização Agrária",2018,5956270.52,7560160.73,NA,100
"Acre","21 - Organização Agrária",2019,3872004.68,4711753.54,-37.68,62.32
"Acre","21 - Organização Agrária",2020,5321741.81,6196003.56,31.5,81.96
"Acre","21 - Organização Agrária",2021,6951316.7,7353456.83,18.68,97.27
"Acre","21 - Organização Agrária",2022,11325184.54,11325184.54,54.01,149.8
"Acre","21.122 - Administração Geral",2018,2263902.03,2873520.13,NA,100
"Acre","21.122 - Administração Geral",2019,3605413.33,4387344.65,52.68,152.68
"Acre","21.122 - Administração Geral",2020,4360483.43,5076828.57,15.72,176.68
"Acre","21.122 - Administração Geral",2021,4534830.33,4797174.48,-5.51,166.94
"Acre","22 - Indústria",2018,16715749.92,21216926.88,NA,100
"Acre","22 - Indústria",2019,6545992.9,7965668.38,-62.46,37.54
"Acre","22 - Indústria",2020,2969887.99,3457784.54,-56.59,16.3
"Acre","22 - Indústria",2021,1157107.75,1224047.51,-64.6,5.77
"Acre","22 - Indústria",2022,108942.33,108942.33,-91.1,0.51
"Acre","22.122 - Administração Geral",2018,824253.26,1046206.2,NA,100
"Acre","22.122 - Administração Geral",2019,86425.49,105169.19,-89.95,10.05
"Acre","22.122 - Administração Geral",2022,108942.33,108942.33,3.59,10.41
"Acre","22.661 - Promoção Industrial",2018,7765481.06,9856551.13,NA,100
"Acre","22.661 - Promoção Industrial",2019,1408353.47,1713792.98,-82.61,17.39
"Acre","22.662 - Produção Industrial",2018,2762221.37,3506025.7,NA,100
"Acre","22.662 - Produção Industrial",2019,4073869.94,4957398.74,41.4,141.4
"Acre","22.662 - Produção Industrial",2020,2969887.99,3457784.54,-30.25,98.62
"Acre","22.662 - Produção Industrial",2021,1157107.75,1224047.51,-64.6,34.91
"Acre","23 - Comércio e Serviços",2018,6155723.1,7813321.42,NA,100
"Acre","23 - Comércio e Serviços",2019,6557276.25,7979398.82,2.13,102.13
"Acre","23 - Comércio e Serviços",2020,6319178.27,7357300.01,-7.8,94.16
"Acre","23 - Comércio e Serviços",2021,7511215.57,7945746.37,8,101.69
"Acre","23 - Comércio e Serviços",2022,11820840.01,11820840.01,48.77,151.29
"Acre","23.122 - Administração Geral",2018,1250291.81,1586967.38,NA,100
"Acre","23.122 - Administração Geral",2019,2618252.15,3186090.89,100.77,200.77
"Acre","23.122 - Administração Geral",2020,3791592.36,4414479.43,38.55,278.17
"Acre","23.122 - Administração Geral",2021,4473170.79,4731947.88,7.19,298.18
"Acre","23.122 - Administração Geral",2022,2565875,2565875,-45.78,161.68
"Acre","23.691 - Promoção Comercial",2018,2855590.72,3624537.32,NA,100
"Acre","23.691 - Promoção Comercial",2019,2812483.16,3422446.14,-5.58,94.42
"Acre","23.691 - Promoção Comercial",2020,1986963.17,2313383.72,-32.41,63.83
"Acre","23.691 - Promoção Comercial",2021,2126422.6,2249438.12,-2.76,62.06
"Acre","23.691 - Promoção Comercial",2022,3601486.06,3601486.06,60.11,99.36
"Acre","23.695 - Turismo",2018,1471400.06,1867615.13,NA,100
"Acre","23.695 - Turismo",2019,975473.83,1187031.69,-36.44,63.56
"Acre","23.695 - Turismo",2022,4857548.93,4857548.93,309.22,260.09
"Acre","24 - Comunicações",2018,12196437.91,15480665.39,NA,100
"Acre","24 - Comunicações",2019,3162714.8,3848634.98,-75.14,24.86
"Acre","24 - Comunicações",2020,7808408.31,9091182.44,136.22,58.73
"Acre","24 - Comunicações",2021,13084214.04,13841147.98,52.25,89.41
"Acre","24 - Comunicações",2022,12429804.08,12429804.08,-10.2,80.29
"Acre","24.122 - Administração Geral",2018,2288696.39,2904991.05,NA,100
"Acre","24.122 - Administração Geral",2019,1490759.02,1814070.4,-37.55,62.45
"Acre","24.122 - Administração Geral",2020,2770536.54,3225683.41,77.81,111.04
"Acre","24.122 - Administração Geral",2021,1732570.84,1832801.67,-43.18,63.09
"Acre","24.122 - Administração Geral",2022,3095882.64,3095882.64,68.92,106.57
"Acre","24.722 - Telecomunicações",2021,63544,67220.08,NA,100
"Acre","24.722 - Telecomunicações",2022,492995.8,492995.8,633.41,733.41
"Acre","26 - Transporte",2018,58666776.51,74464425.07,NA,100
"Acre","26 - Transporte",2019,42379531.61,51570678.41,-30.74,69.26
"Acre","26 - Transporte",2020,117943565.34,137319467.35,166.27,184.41
"Acre","26 - Transporte",2021,183640320.91,194264084.09,41.47,260.88
"Acre","26 - Transporte",2022,438525559.13,438525559.13,125.74,588.91
"Acre","26.122 - Administração Geral",2018,13784981.61,17496968.32,NA,100
"Acre","26.122 - Administração Geral",2019,14168527.72,17241355.88,-1.46,98.54
"Acre","26.122 - Administração Geral",2020,38681199.7,45035790.84,161.21,257.39
"Acre","26.122 - Administração Geral",2021,65559223.08,69351885.04,53.99,396.37
"Acre","26.122 - Administração Geral",2022,86424076.08,86424076.08,24.62,493.94
"Acre","26.781 - Transporte Aéreo",2021,16382792.3,17330552.06,NA,100
"Acre","26.781 - Transporte Aéreo",2022,9567794.92,9567794.92,-44.79,55.21
"Acre","26.782 - Transporte Rodoviário",2018,44045199.71,55905585.21,NA,100
"Acre","26.782 - Transporte Rodoviário",2019,27344846.01,33275314.9,-40.48,59.52
"Acre","26.782 - Transporte Rodoviário",2020,77608424.29,90358023.81,171.55,161.63
"Acre","26.782 - Transporte Rodoviário",2021,95862134.9,101407848.47,12.23,181.39
"Acre","26.782 - Transporte Rodoviário",2022,313264382.72,313264382.72,208.92,560.35
"Acre","26.784 - Transporte Hidroviário",2018,836595.19,1061871.53,NA,100
"Acre","26.784 - Transporte Hidroviário",2019,865617.88,1053350.51,-0.8,99.2
"Acre","26.784 - Transporte Hidroviário",2020,1653941.35,1925652.7,82.81,181.35
"Acre","26.784 - Transporte Hidroviário",2021,2035561.62,2153320.75,11.82,202.79
"Acre","26.784 - Transporte Hidroviário",2022,4203492.05,4203492.05,95.21,395.86
"Acre","27 - Desporto e Lazer",2018,3950646.46,5014467.04,NA,100
"Acre","27 - Desporto e Lazer",2019,107785.8,131162.06,-97.38,2.62
"Acre","27 - Desporto e Lazer",2020,1861777.98,2167632.97,1552.64,43.23
"Acre","27 - Desporto e Lazer",2021,3389700.39,3585797.71,65.42,71.51
"Acre","27 - Desporto e Lazer",2022,13675528.5,13675528.5,281.38,272.72
"Acre","27.811 - Desporto de Rendimento",2020,1861777.98,2049091.14,NA,100
"Acre","27.811 - Desporto de Rendimento",2021,2789700.39,2789700.39,36.14,136.14
"Acre","27.811 - Desporto de Rendimento",2022,110000,103984.41,-96.27,5.07
"Acre","27.812 - Desporto Comunitário",2018,575671.03,730686.34,NA,100
"Acre","27.812 - Desporto Comunitário",2019,107785.8,131162.06,-82.05,17.95
"Acre","27.812 - Desporto Comunitário",2021,6e+05,634710.56,383.91,86.86
"Acre","27.812 - Desporto Comunitário",2022,13555528.5,13555528.5,2035.7,1855.18
"Acre","27.813 - Lazer",2022,10000,10000,NA,100
"Acre","28 - Encargos Especiais",2018,831481182.75,1055380436.93,NA,100
"Acre","28 - Encargos Especiais",2019,1006252324.51,1224485336.51,16.02,116.02
"Acre","28 - Encargos Especiais",2020,874436280.8,1018089659.76,-16.86,96.47
"Acre","28 - Encargos Especiais",2021,1145637835.27,1211914048.43,19.04,114.83
"Acre","28 - Encargos Especiais",2022,1305572606.13,1305572606.13,7.73,123.71
"Acre","28.843 - Serviço da Dívida Interna",2018,312272298.74,396360232.71,NA,100
"Acre","28.843 - Serviço da Dívida Interna",2019,312641655.61,380446448.22,-4.01,95.99
"Acre","28.843 - Serviço da Dívida Interna",2020,158861658.73,184959631.29,-51.38,46.66
"Acre","28.843 - Serviço da Dívida Interna",2021,295833705.85,312947960.59,69.2,78.96
"Acre","28.843 - Serviço da Dívida Interna",2022,431674775.3,431674775.3,37.94,108.91
"Acre","28.844 - Serviço da Dívida Externa",2018,79572795.01,100999965.97,NA,100
"Acre","28.844 - Serviço da Dívida Externa",2019,168160199.44,204630283.46,102.6,202.6
"Acre","28.844 - Serviço da Dívida Externa",2020,201203614.33,234257571.14,14.48,231.94
"Acre","28.844 - Serviço da Dívida Externa",2021,179724416.26,190121640.72,-18.84,188.24
"Acre","28.844 - Serviço da Dívida Externa",2022,183155280.34,183155280.34,-3.66,181.34
"Acre","28.845 - Outras Transferências",2018,389954628.95,494960674.06,NA,100
"Acre","28.845 - Outras Transferências",2019,391481540.45,476384892.86,-3.75,96.25
"Acre","28.845 - Outras Transferências",2020,383164769.94,446111510.72,-6.35,90.13
"Acre","28.845 - Outras Transferências",2021,463864056.53,490699023.17,9.99,99.14
"Acre","28.845 - Outras Transferências",2022,507781307.93,507781307.93,3.48,102.59
"Acre","28.846 - Outros Encargos Especiais",2018,49681460.05,51820819.05,NA,100
"Acre","28.846 - Outros Encargos Especiais",2019,133968929.01,133968929.01,158.52,258.52
"Acre","28.846 - Outros Encargos Especiais",2020,131206237.8,125535237.57,-6.3,242.25
"Acre","28.846 - Outros Encargos Especiais",2021,206215656.63,179266613.81,42.8,345.94
"Acre","28.846 - Outros Encargos Especiais",2022,182961242.56,150353107.65,-16.13,290.14
"Acre","Despesas Exceto Intraorçamentárias",2018,5829775187.23,7399603036.09,NA,100
"Acre","Despesas Exceto Intraorçamentárias",2019,5900138857.55,7179743428.65,-2.97,97.03
"Acre","Despesas Exceto Intraorçamentárias",2020,6076628899.89,7074904352.68,-1.46,95.61
"Acre","Despesas Exceto Intraorçamentárias",2021,7093194287.06,7503542166.7,6.06,101.4
"Acre","Despesas Exceto Intraorçamentárias",2022,8923970953.17,8923970953.17,18.93,120.6
"Acre","Despesas Intraorçamentárias",2018,684966357.72,869412452.01,NA,100
"Acre","Despesas Intraorçamentárias",2019,309349175.36,376439904.65,-56.7,43.3
"Acre","Despesas Intraorçamentárias",2020,458440734.19,533753895.33,41.79,61.39
"Acre","Despesas Intraorçamentárias",2021,424384012.47,448935021.88,-15.89,51.64
"Acre","Despesas Intraorçamentárias",2022,468321791.33,468321791.33,4.32,53.87
"Acre","FU01 - Demais Subfunções",2022,2058,2058,NA,100
"Acre","FU02 - Demais Subfunções",2018,386389.52,490435.56,NA,100
"Acre","FU02 - Demais Subfunções",2019,356193.83,433444.09,-11.62,88.38
"Acre","FU02 - Demais Subfunções",2020,104157.83,121269,-72.02,24.73
"Acre","FU02 - Demais Subfunções",2021,161420.52,170758.85,40.81,34.82
"Acre","FU02 - Demais Subfunções",2022,219185.43,219185.43,28.36,44.69
"Acre","FU03 - Demais Subfunções",2018,375240.95,476284.93,NA,100
"Acre","FU03 - Demais Subfunções",2019,192446.74,234184.02,-50.83,49.17
"Acre","FU03 - Demais Subfunções",2020,172798.62,201186.17,-14.09,42.24
"Acre","FU03 - Demais Subfunções",2021,191819.08,202915.99,0.86,42.6
"Acre","FU03 - Demais Subfunções",2022,2636812.39,2636812.39,1199.46,553.62
"Acre","FU04 - Demais Subfunções",2018,20731430.73,26313940.56,NA,100
"Acre","FU04 - Demais Subfunções",2019,5289665.42,6436872.33,-75.54,24.46
"Acre","FU06 - Demais Subfunções",2018,62285112.71,79057098.14,NA,100
"Acre","FU06 - Demais Subfunções",2019,52178668.6,63495023.09,-19.68,80.32
"Acre","FU06 - Demais Subfunções",2020,473670.83,551486.01,-99.13,0.7
"Acre","FU06 - Demais Subfunções",2021,1300466,1375699.17,149.45,1.74
"Acre","FU06 - Demais Subfunções",2022,223219215.97,223219215.97,16125.87,282.35
"Acre","FU08 - Demais Subfunções",2018,784844.17,996185.12,NA,100
"Acre","FU09 - Demais Subfunções",2022,5431122,5431122,NA,100
"Acre","FU10 - Demais Subfunções",2020,1059928.55,1234054.81,NA,100
"Acre","FU10 - Demais Subfunções",2021,205301.27,217178.14,-82.4,17.6
"Acre","FU10 - Demais Subfunções",2022,1443022.95,1443022.95,564.44,116.93
"Acre","FU11 - Demais Subfunções",2018,192965.11,244926.29,NA,100
"Acre","FU11 - Demais Subfunções",2020,209995.94,244494.31,-0.18,99.82
"Acre","FU11 - Demais Subfunções",2021,1399317.46,1480269.28,505.44,604.37
"Acre","FU11 - Demais Subfunções",2022,11811091.44,11811091.44,697.9,4822.3
"Acre","FU12 - Demais Subfunções",2018,343959853.19,436580535.65,NA,100
"Acre","FU12 - Demais Subfunções",2019,382168442.04,465051997.35,6.52,106.52
"Acre","FU12 - Demais Subfunções",2020,395114847.39,460024760.38,-1.08,105.37
"Acre","FU12 - Demais Subfunções",2021,401386819.15,424607419.56,-7.7,97.26
"Acre","FU12 - Demais Subfunções",2022,449669361.29,449669361.29,5.9,103
"Acre","FU13 - Demais Subfunções",2021,48650,42292.23,NA,100
"Acre","FU13 - Demais Subfunções",2022,2009711.4,1651532.04,3805.05,3905.05
"Acre","FU14 - Demais Subfunções",2018,10008116.93,12703078.6,NA,100
"Acre","FU14 - Demais Subfunções",2019,7374182.78,8973473.61,-29.36,70.64
"Acre","FU14 - Demais Subfunções",2020,1623559.21,1890279.35,-78.93,14.88
"Acre","FU14 - Demais Subfunções",2021,1602838.72,1695564.43,-10.3,13.35
"Acre","FU15 - Demais Subfunções",2020,12811419.55,14916094.01,NA,100
"Acre","FU15 - Demais Subfunções",2021,20298239.78,21472511.81,43.96,143.96
"Acre","FU15 - Demais Subfunções",2022,113991765.46,113991765.46,430.87,764.22
"Acre","FU17 - Demais Subfunções",2018,821502.21,1042714.35,NA,100
"Acre","FU17 - Demais Subfunções",2019,469937.7,571856.39,-45.16,54.84
"Acre","FU17 - Demais Subfunções",2020,2051525.67,2388552.62,317.68,229.07
"Acre","FU17 - Demais Subfunções",2021,5383.35,5694.78,-99.76,0.55
"Acre","FU18 - Demais Subfunções",2018,4243629.98,5386344.46,NA,100
"Acre","FU18 - Demais Subfunções",2019,461561.45,561663.52,-89.57,10.43
"Acre","FU19 - Demais Subfunções",2018,585134.91,742698.63,NA,100
"Acre","FU19 - Demais Subfunções",2019,473076.66,575676.12,-22.49,77.51
"Acre","FU19 - Demais Subfunções",2020,3874192.98,4510649.77,683.54,607.33
"Acre","FU19 - Demais Subfunções",2021,15872052.81,16790265.81,272.24,2260.71
"Acre","FU19 - Demais Subfunções",2022,24146352.67,24146352.67,43.81,3251.16
