"Região";"Variável";"Ano";"Valor";"Valor corrigido";"Variação mensal";"Índice"
"Acre";"Impostos sobre produto, líquidos de subsídios";"2020";1679,89979250903;1679,9;-4,9346386735329;124,132682090578
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2010";47,9108414759358;83,36;NA;100
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2011";39,0554278772674;63,8;-23,4644913627639;76,5355086372361
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2012";39,1437744836079;60,42;-5,29780564263322;72,4808061420346
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2013";41,6392958484807;60,69;0,446871896722922;72,8047024952015
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2014";58,3003179836114;79,85;31,5702751688911;95,7893474088292
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2015";56,5256205666848;69,95;-12,3982467125861;83,9131477927063
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2016";55,0060775012245;64,05;-8,43459614010008;76,8354126679462
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2017";69,4417824860926;78,54;22,6229508196721;94,2178502879079
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2018";72,6870127812982;79,24;0,891265597147939;95,0575815738963
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2019";50,2716152204588;52,54;-33,6951034830893;63,0278310940499
"Acre";"Outros impostos sobre a produção líquidos de subsídios";"2020";47,1504041826704;47,15;-10,2588503996955;56,5619001919386
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2010";3326,83154305525;5788,42;NA;100
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2011";3429,24087915936;5602,27;-3,21590347625085;96,7840965237492
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2012";3752,25178995268;5791,8;3,38309292483225;100,058392445607
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2013";4382,72234955764;6387,43;10,284022238337;110,348419776036
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2014";5572,56757449605;7632,47;19,4920335721879;131,857570805159
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2015";5431,44185221561;6721,76;-11,9320482098194;116,124261888391
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2016";5066,45640350455;5899,13;-12,2383125847992;101,912611731699
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2017";4983,28817947433;5636,17;-4,45760646061368;97,3697485669665
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2018";5393,03586267981;5879,39;4,31534180125865;101,571586028657
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2019";5765,52110962713;6025,98;2,49328586809174;104,104056029106
