"Região";"Variável";"Ano";"Valor";"Valor corrigido";"Variação anual";"Índice"
"Paraná";"PIB - Ótica Produção";2012;285620,2;485225,95;4,96;112,51
"Paraná";"PIB - Ótica Produção";2013;333481,15;534917,27;10,24;124,04
"Paraná";"PIB - Ótica Produção";2014;348084,19;524719,86;-1,91;121,67
"Paraná";"PIB - Ótica Produção";2015;376962,82;513452,09;-2,15;119,06
"Paraná";"PIB - Ótica Produção";2016;401814,16;514923,21;0,29;119,4
"Paraná";"PIB - Ótica Produção";2017;421497,87;524683,17;1,9;121,66
"Paraná";"PIB - Ótica Produção";2018;440029,4;527975,58;0,63;122,43
"Paraná";"PIB - Ótica Produção";2019;466377,04;536487,22;1,61;124,4
"Paraná";"PIB - Ótica Produção";2020;487930,59;537021,21;0,1;124,52
"Paraná";"PIB - Ótica Produção";2021;549973,06;549973,06;2,41;127,53
"Santa Catarina";"Valor Adicionado";2010;130469,64;249845,71;NA;100
"Santa Catarina";"Valor Adicionado";2011;146944,77;264212,45;5,75;105,75
"Santa Catarina";"Valor Adicionado";2012;162052,29;275302,57;4,2;110,19
"Santa Catarina";"Valor Adicionado";2013;180971,62;290285,81;5,44;116,19
"Santa Catarina";"Valor Adicionado";2014;204832,3;308774,66;6,37;123,59
"Santa Catarina";"Valor Adicionado";2015;209670,42;285587,09;-7,51;114,31
"Santa Catarina";"Valor Adicionado";2016;217913,09;279254,74;-2,22;111,77
"Santa Catarina";"Valor Adicionado";2017;233947,79;291219,66;4,28;116,56
"Santa Catarina";"Valor Adicionado";2018;247908,03;297456,01;2,14;119,06
"Santa Catarina";"Valor Adicionado";2019;267891,29;308163,22;3,6;123,34
"Santa Catarina";"Valor Adicionado";2020;289284,9;318389,81;3,32;127,43
"Santa Catarina";"Valor Adicionado";2021;347534,88;347534,88;9,15;139,1
"Santa Catarina";"Remuneração";2010;62836,95;120331,01;NA;100
"Santa Catarina";"Remuneração";2011;69686,35;125298,79;4,13;104,13
"Santa Catarina";"Remuneração";2012;78962,26;134145,05;7,06;111,48
"Santa Catarina";"Remuneração";2013;90744,12;145557,24;8,51;120,96
"Santa Catarina";"Remuneração";2014;100721,95;151833,4;4,31;126,18
"Santa Catarina";"Remuneração";2015;107911,16;146983,23;-3,19;122,15
"Santa Catarina";"Remuneração";2016;114757,85;147061,71;0,05;122,21
"Santa Catarina";"Remuneração";2017;122629,69;152650,2;3,8;126,86
"Santa Catarina";"Remuneração";2018;130221,1;156247,65;2,36;129,85
"Santa Catarina";"Remuneração";2019;140963,28;162154,2;3,78;134,76
"Santa Catarina";"Remuneração";2020;140992,18;155177,38;-4,3;128,96
"Santa Catarina";"Remuneração";2021;165764,61;165764,61;6,82;137,76
"Santa Catarina";"Salários";2010;49385,42;94571,7;NA;100
"Santa Catarina";"Salários";2011;54641,99;98248,44;3,89;103,89
"Santa Catarina";"Salários";2012;62080,08;105464,75;7,34;111,52
"Santa Catarina";"Salários";2013;71692,58;114997,81;9,04;121,6
"Santa Catarina";"Salários";2014;80010,54;120611,97;4,88;127,53
"Santa Catarina";"Salários";2015;85883,73;116980,18;-3,01;123,69
"Santa Catarina";"Salários";2016;91184,63;116852,73;-0,11;123,56
"Santa Catarina";"Salários";2017;97032,6;120786,78;3,37;127,72
"Santa Catarina";"Salários";2018;103073,41;123674,11;2,39;130,77
"Santa Catarina";"Salários";2019;111165,21;127876,61;3,4;135,22
"Santa Catarina";"Salários";2020;111962,99;123227,57;-3,64;130,3
"Santa Catarina";"Salários";2021;131146,42;131146,42;6,43;138,67
"Santa Catarina";"Contribuição social";2010;13451,53;25759,3;NA;100
"Santa Catarina";"Contribuição social";2011;15044,36;27050,34;5,01;105,01
"Santa Catarina";"Contribuição social";2012;16882,18;28680,29;6,03;111,34
"Santa Catarina";"Contribuição social";2013;19051,54;30559,44;6,55;118,63
"Santa Catarina";"Contribuição social";2014;20711,41;31221,44;2,17;121,2
"Santa Catarina";"Contribuição social";2015;22027,43;30003,04;-3,9;116,47
"Santa Catarina";"Contribuição social";2016;23573,21;30208,98;0,69;117,27
"Santa Catarina";"Contribuição social";2017;25597,09;31863,42;5,48;123,7
"Santa Catarina";"Contribuição social";2018;27147,69;32573,54;2,23;126,45
"Santa Catarina";"Contribuição social";2019;29798,07;34277,6;5,23;133,07
"Santa Catarina";"Contribuição social";2020;29029,18;31949,81;-6,79;124,03
"Santa Catarina";"Contribuição social";2021;34618,19;34618,19;8,35;134,39
"Santa Catarina";"Impostos sobre a produção";2010;24927,62;47735,69;NA;100
"Santa Catarina";"Impostos sobre a produção";2011;28651,99;51517,4;7,92;107,92
"Santa Catarina";"Impostos sobre a produção";2012;31454,82;53437,04;3,73;111,94
"Santa Catarina";"Impostos sobre a produção";2013;35382,22;56754,52;6,21;118,89
"Santa Catarina";"Impostos sobre a produção";2014;39949,01;60221,18;6,11;126,16
"Santa Catarina";"Impostos sobre a produção";2015;41764,41;56886,32;-5,54;119,17
"Santa Catarina";"Impostos sobre a produção";2016;41240,93;52850,08;-7,1;110,71
"Santa Catarina";"Impostos sobre a produção";2017;46251,99;57574,77;8,94;120,61
"Santa Catarina";"Impostos sobre a produção";2018;53924,96;64702,64;12,38;135,54
"Santa Catarina";"Impostos sobre a produção";2019;59538,43;68488,8;5,85;143,48
"Santa Catarina";"Impostos sobre a produção";2020;64161,19;70616,43;3,11;147,93
"Santa Catarina";"Impostos sobre a produção";2021;86329,77;86329,77;22,25;180,85
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2010;23256,37;44535,29;NA;100
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2011;27123,56;48769,22;9,51;109,51
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2012;29742,36;50527,82;3,61;113,46
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2013;33540,62;53800,51;6,48;120,8
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2014;37721,07;56862,66;5,69;127,68
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2015;39409,22;53678,36;-5,6;120,53
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2016;38841,57;49775,32;-7,27;111,77
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2017;43322,45;53928,06;8,34;121,09
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2018;50319,06;60376,04;11,96;135,57
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2019;55372,57;63696,7;5,5;143,03
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2020;59990,11;66025,71;3,66;148,25
"Santa Catarina";"Impostos sobre produto, líquidos de subsídios";2021;81036,01;81036,01;22,73;181,96
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2010;1671,25;3200,4;NA;100
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2011;1528,43;2748,18;-14,13;85,87
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2012;1712,46;2909,21;5,86;90,9
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2013;1841,61;2954,01;1,54;92,3
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2014;2227,94;3358,52;13,69;104,94
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2015;2355,19;3207,95;-4,48;100,24
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2016;2399,35;3074,76;-4,15;96,07
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2017;2929,54;3646,71;18,6;113,95
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2018;3605,91;4326,6;18,64;135,19
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2019;4165,86;4792,11;10,76;149,73
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2020;4171,07;4590,73;-4,2;143,44
"Santa Catarina";"Outros impostos sobre a produção líquidos de subsídios";2021;5293,76;5293,76;15,31;165,41
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;65961,44;126314,31;NA;100
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;75729,99;136165,49;7,8;107,8
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;81377,57;138248,31;1,53;109,45
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;88385,9;141774,56;2,55;112,24
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;101882,41;153582,74;8,33;121,59
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;99404,07;135395,91;-11,84;107,19
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;100755,9;129118,27;-4,64;102,22
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;108388,56;134922,75;4,5;106,82
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;114081,03;136881,76;1,45;108,37
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;122762,15;141216,91;3,17;111,8
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;144121,65;158621,7;12,32;125,58
"Santa Catarina";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;176476,51;176476,51;11,26;139,71
"Santa Catarina";"PIB - Ótica da Renda";2010;153726,01;294381,01;NA;100
"Santa Catarina";"PIB - Ótica da Renda";2011;174068,32;312981,67;6,32;106,32
"Santa Catarina";"PIB - Ótica da Renda";2012;191794,65;325830,39;4,11;110,68
"Santa Catarina";"PIB - Ótica da Renda";2013;214512,24;344086,32;5,6;116,88
"Santa Catarina";"PIB - Ótica da Renda";2014;242553,37;365637,32;6,26;124,21
"Santa Catarina";"PIB - Ótica da Renda";2015;249079,64;339265,46;-7,21;115,25
"Santa Catarina";"PIB - Ótica da Renda";2016;256754,67;329030,06;-3,02;111,77
"Santa Catarina";"PIB - Ótica da Renda";2017;277270,24;345147,72;4,9;117,25
"Santa Catarina";"PIB - Ótica da Renda";2018;298227,09;357832,05;3,68;121,55
"Santa Catarina";"PIB - Ótica da Renda";2019;323263,86;371859,92;3,92;126,32
"Santa Catarina";"PIB - Ótica da Renda";2020;349275,02;384415,51;3,38;130,58
"Santa Catarina";"PIB - Ótica da Renda";2021;428570,89;428570,89;11,49;145,58
"Santa Catarina";"PIB - Ótica Produção";2010;153726,01;294381,01;NA;100
"Santa Catarina";"PIB - Ótica Produção";2011;174068,32;312981,67;6,32;106,32
"Santa Catarina";"PIB - Ótica Produção";2012;191794,65;325830,39;4,11;110,68
"Santa Catarina";"PIB - Ótica Produção";2013;214512,24;344086,32;5,6;116,88
"Santa Catarina";"PIB - Ótica Produção";2014;242553,37;365637,32;6,26;124,21
"Santa Catarina";"PIB - Ótica Produção";2015;249079,64;339265,46;-7,21;115,25
"Santa Catarina";"PIB - Ótica Produção";2016;256754,67;329030,06;-3,02;111,77
"Santa Catarina";"PIB - Ótica Produção";2017;277270,24;345147,72;4,9;117,25
"Santa Catarina";"PIB - Ótica Produção";2018;298227,09;357832,05;3,68;121,55
"Santa Catarina";"PIB - Ótica Produção";2019;323263,86;371859,92;3,92;126,32
"Santa Catarina";"PIB - Ótica Produção";2020;349275,02;384415,51;3,38;130,58
"Santa Catarina";"PIB - Ótica Produção";2021;428570,89;428570,89;11,49;145,58
"Rio Grande do Sul";"Valor Adicionado";2010;205802,71;394106,43;NA;100
"Rio Grande do Sul";"Valor Adicionado";2011;226373,42;407028,28;3,28;103,28
"Rio Grande do Sul";"Valor Adicionado";2012;245487,11;417045,84;2,46;105,82
"Rio Grande do Sul";"Valor Adicionado";2013;286665,16;459822,52;10,26;116,67
"Rio Grande do Sul";"Valor Adicionado";2014;309927,14;467199,97;1,6;118,55
"Rio Grande do Sul";"Valor Adicionado";2015;333417,7;454140,31;-2,8;115,23
"Rio Grande do Sul";"Valor Adicionado";2016;356024,95;456244,51;0,46;115,77
"Rio Grande do Sul";"Valor Adicionado";2017;367103,07;456972,18;0,16;115,95
"Rio Grande do Sul";"Valor Adicionado";2018;396533,91;475786,9;4,12;120,73
"Rio Grande do Sul";"Valor Adicionado";2019;420148,1;483308,71;1,58;122,63
"Rio Grande do Sul";"Valor Adicionado";2020;410001,71;451251,91;-6,63;114,5
"Rio Grande do Sul";"Valor Adicionado";2021;502104,48;502104,48;11,27;127,4
"Rio Grande do Sul";"Remuneração";2010;96993,65;185740,12;NA;100
"Rio Grande do Sul";"Remuneração";2011;113015,26;203205,88;9,4;109,4
"Rio Grande do Sul";"Remuneração";2012;123227,67;209345,36;3,02;112,71
"Rio Grande do Sul";"Remuneração";2013;141245,14;226562,91;8,22;121,98
"Rio Grande do Sul";"Remuneração";2014;153881,99;231969,56;2,39;124,89
"Rio Grande do Sul";"Remuneração";2015;161410,45;219853,33;-5,22;118,37
"Rio Grande do Sul";"Remuneração";2016;170450,27;218431,32;-0,65;117,6
"Rio Grande do Sul";"Remuneração";2017;178784,12;222551,58;1,89;119,82
"Rio Grande do Sul";"Remuneração";2018;186829,5;224170,05;0,73;120,69
"Rio Grande do Sul";"Remuneração";2019;197772,12;227503,08;1,49;122,48
"Rio Grande do Sul";"Remuneração";2020;190786,26;209981,24;-7,7;113,05
"Rio Grande do Sul";"Remuneração";2021;214423,66;214423,66;2,12;115,44
"Rio Grande do Sul";"Salários";2010;76589,31;146666,39;NA;100
"Rio Grande do Sul";"Salários";2011;88859,73;159773,28;8,94;108,94
"Rio Grande do Sul";"Salários";2012;97462,67;165574,47;3,63;112,89
"Rio Grande do Sul";"Salários";2013;111947,73;179568,68;8,45;122,43
"Rio Grande do Sul";"Salários";2014;122844,39;185181,89;3,13;126,26
"Rio Grande do Sul";"Salários";2015;128958;175650,63;-5,15;119,76
"Rio Grande do Sul";"Salários";2016;135948,6;174217,58;-0,82;118,78
"Rio Grande do Sul";"Salários";2017;141938,07;176685,39;1,42;120,47
"Rio Grande do Sul";"Salários";2018;148191,47;177809,66;0,64;121,23
"Rio Grande do Sul";"Salários";2019;156181,54;179660,22;1,04;122,5
"Rio Grande do Sul";"Salários";2020;151515,46;166759,4;-7,18;113,7
"Rio Grande do Sul";"Salários";2021;169747,43;169747,43;1,79;115,74
"Rio Grande do Sul";"Contribuição social";2010;20404,33;39073,73;NA;100
"Rio Grande do Sul";"Contribuição social";2011;24155,53;43432,59;11,16;111,16
"Rio Grande do Sul";"Contribuição social";2012;25765,01;43770,89;0,78;112,02
"Rio Grande do Sul";"Contribuição social";2013;29297,41;46994,23;7,36;120,27
"Rio Grande do Sul";"Contribuição social";2014;31037,61;46787,67;-0,44;119,74
"Rio Grande do Sul";"Contribuição social";2015;32452,45;44202,71;-5,52;113,13
"Rio Grande do Sul";"Contribuição social";2016;34501,67;44213,74;0,02;113,15
"Rio Grande do Sul";"Contribuição social";2017;36846,04;45866,19;3,74;117,38
"Rio Grande do Sul";"Contribuição social";2018;38638,03;46360,39;1,08;118,65
"Rio Grande do Sul";"Contribuição social";2019;41590,58;47842,86;3,2;122,44
"Rio Grande do Sul";"Contribuição social";2020;39270,8;43221,83;-9,66;110,62
"Rio Grande do Sul";"Contribuição social";2021;44676,23;44676,23;3,36;114,34
"Rio Grande do Sul";"Impostos sobre a produção";2010;38125,31;73008,91;NA;100
"Rio Grande do Sul";"Impostos sobre a produção";2011;40776,74;73318,17;0,42;100,42
"Rio Grande do Sul";"Impostos sobre a produção";2012;44388,83;75409,97;2,85;103,29
"Rio Grande do Sul";"Impostos sobre a produção";2013;47879,01;76799,87;1,84;105,19
"Rio Grande do Sul";"Impostos sobre a produção";2014;50566,14;76225,98;-0,75;104,41
"Rio Grande do Sul";"Impostos sobre a produção";2015;51202,34;69741,49;-8,51;95,52
"Rio Grande do Sul";"Impostos sobre a produção";2016;55492,18;71113;1,97;97,4
"Rio Grande do Sul";"Impostos sobre a produção";2017;59726,4;74347,8;4,55;101,83
"Rio Grande do Sul";"Impostos sobre a produção";2018;65572,08;78677,6;5,82;107,76
"Rio Grande do Sul";"Impostos sobre a produção";2019;67961,59;78178,22;-0,63;107,08
"Rio Grande do Sul";"Impostos sobre a produção";2020;66504,59;73195,6;-6,37;100,26
"Rio Grande do Sul";"Impostos sobre a produção";2021;85540,19;85540,19;16,87;117,16
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2010;35446,46;67878,97;NA;100
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2011;38683;69553,55;2,47;102,47
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2012;42099,91;71521,43;2,83;105,37
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2013;45627,57;73188,46;2,33;107,82
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2014;47889,29;72190,75;-1,36;106,35
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2015;48574,91;66162,72;-8,35;97,47
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2016;52764,58;67617,59;2,2;99,61
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2017;56166,98;69917,01;3,4;103
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2018;60760,04;72903,81;4,27;107,4
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2019;62316,08;71684,01;-1,67;105,61
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2020;60940,14;67071,32;-6,43;98,81
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";2021;79179,2;79179,2;18,05;116,65
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2010;2678,85;5129,93;NA;100
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2011;2093,73;3764,62;-26,61;73,39
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2012;2288,92;3888,53;3,29;75,8
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2013;2251,44;3611,41;-7,13;70,4
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2014;2676,86;4035,23;11,74;78,66
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2015;2627,44;3578,77;-11,31;69,76
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2016;2727,6;3495,4;-2,33;68,14
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2017;3559,42;4430,79;26,76;86,37
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2018;4812,04;5773,8;30,31;112,55
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2019;5645,52;6494,21;12,48;126,59
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2020;5564,45;6124,29;-5,7;119,38
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";2021;6360,99;6360,99;3,86;124
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;106130,21;203236,38;NA;100
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;111264,42;200057,78;-1,56;98,44
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;119970,52;203811,94;1,88;100,28
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;143168,58;229648,2;12,68;113
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;153368,29;231195,18;0,67;113,76
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;169379,81;230708,21;-0,21;113,52
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;182847,08;234317,79;1,56;115,29
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;184759,53;229989,81;-1,85;113,16
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;204892,37;245843,05;6,89;120,96
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;216730,46;249311,42;1,41;122,67
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;213650,99;235146,38;-5,68;115,7
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;281319,83;281319,83;19,64;138,42
"Rio Grande do Sul";"PIB - Ótica da Renda";2010;241249,16;461985,4;NA;100
"Rio Grande do Sul";"PIB - Ótica da Renda";2011;265056,42;476581,83;3,16;103,16
"Rio Grande do Sul";"PIB - Ótica da Renda";2012;287587,02;488567,27;2,51;105,75
"Rio Grande do Sul";"PIB - Ótica da Renda";2013;332292,73;533010,98;9,1;115,37
"Rio Grande do Sul";"PIB - Ótica da Renda";2014;357816,42;539390,72;1,2;116,75
"Rio Grande do Sul";"PIB - Ótica da Renda";2015;381992,6;520303,04;-3,54;112,62
"Rio Grande do Sul";"PIB - Ótica da Renda";2016;408789,53;523862,11;0,68;113,39
"Rio Grande do Sul";"PIB - Ótica da Renda";2017;423270,05;526889,19;0,58;114,05
"Rio Grande do Sul";"PIB - Ótica da Renda";2018;457293,96;548690,71;4,14;118,77
"Rio Grande do Sul";"PIB - Ótica da Renda";2019;482464,18;554992,73;1,15;120,13
"Rio Grande do Sul";"PIB - Ótica da Renda";2020;470941,85;518323,22;-6,61;112,19
"Rio Grande do Sul";"PIB - Ótica da Renda";2021;581283,68;581283,68;12,15;125,82
"Rio Grande do Sul";"PIB - Ótica Produção";2010;241249,16;461985,4;NA;100
"Rio Grande do Sul";"PIB - Ótica Produção";2011;265056,42;476581,83;3,16;103,16
"Rio Grande do Sul";"PIB - Ótica Produção";2012;287587,02;488567,27;2,51;105,75
"Rio Grande do Sul";"PIB - Ótica Produção";2013;332292,73;533010,98;9,1;115,37
"Rio Grande do Sul";"PIB - Ótica Produção";2014;357816,42;539390,72;1,2;116,75
"Rio Grande do Sul";"PIB - Ótica Produção";2015;381992,6;520303,04;-3,54;112,62
"Rio Grande do Sul";"PIB - Ótica Produção";2016;408789,53;523862,11;0,68;113,39
"Rio Grande do Sul";"PIB - Ótica Produção";2017;423270,05;526889,19;0,58;114,05
"Rio Grande do Sul";"PIB - Ótica Produção";2018;457293,96;548690,71;4,14;118,77
"Rio Grande do Sul";"PIB - Ótica Produção";2019;482464,18;554992,73;1,15;120,13
"Rio Grande do Sul";"PIB - Ótica Produção";2020;470941,85;518323,22;-6,61;112,19
"Rio Grande do Sul";"PIB - Ótica Produção";2021;581283,68;581283,68;12,15;125,82
"Centro-Oeste";"Valor Adicionado";2010;306136,78;586243,38;NA;100
"Centro-Oeste";"Valor Adicionado";2011;346704,09;623387,56;6,34;106,34
"Centro-Oeste";"Valor Adicionado";2012;385829,04;655465,76;5,15;111,81
"Centro-Oeste";"Valor Adicionado";2013;424337,75;680654,92;3,84;116,1
"Centro-Oeste";"Valor Adicionado";2014;478946,13;721987,82;6,07;123,15
"Centro-Oeste";"Valor Adicionado";2015;512781,85;698447,97;-3,26;119,14
"Centro-Oeste";"Valor Adicionado";2016;563083,97;721589,8;3,31;123,09
"Centro-Oeste";"Valor Adicionado";2017;585661,81;729035,46;1,03;124,36
"Centro-Oeste";"Valor Adicionado";2018;618892,83;742587,43;1,86;126,67
"Centro-Oeste";"Valor Adicionado";2019;649883,39;747579,97;0,67;127,52
"Centro-Oeste";"Valor Adicionado";2020;709720,15;781124,97;4,49;133,24
"Centro-Oeste";"Valor Adicionado";2021;831470,69;831470,69;6,45;141,83
"Centro-Oeste";"Remuneração";2010;157551,21;301706,17;NA;100
"Centro-Oeste";"Remuneração";2011;180175,85;323963,25;7,38;107,38
"Centro-Oeste";"Remuneração";2012;196652,79;334083,63;3,12;110,73
"Centro-Oeste";"Remuneração";2013;222233,42;356471,4;6,7;118,15
"Centro-Oeste";"Remuneração";2014;244953,28;369255,07;3,59;122,39
"Centro-Oeste";"Remuneração";2015;268098,2;365170,18;-1,11;121,04
"Centro-Oeste";"Remuneração";2016;292050,2;374261,13;2,49;124,05
"Centro-Oeste";"Remuneração";2017;310181,3;386115,61;3,17;127,98
"Centro-Oeste";"Remuneração";2018;327512,62;392970,71;1,78;130,25
"Centro-Oeste";"Remuneração";2019;341242,51;392541,3;-0,11;130,11
"Centro-Oeste";"Remuneração";2020;346245,95;381081,7;-2,92;126,31
"Centro-Oeste";"Remuneração";2021;376713,89;376713,89;-1,15;124,86
"Centro-Oeste";"Salários";2010;124515,81;238444,3;NA;100
"Centro-Oeste";"Salários";2011;142054,98;255420,43;7,12;107,12
"Centro-Oeste";"Salários";2012;155745,51;264588,29;3,59;110,96
"Centro-Oeste";"Salários";2013;175594,78;281661,14;6,45;118,12
"Centro-Oeste";"Salários";2014;194014,15;292466,83;3,84;122,66
"Centro-Oeste";"Salários";2015;212682,88;289690,29;-0,95;121,49
"Centro-Oeste";"Salários";2016;231875,11;297147,01;2,57;124,62
"Centro-Oeste";"Salários";2017;244368,84;304191,86;2,37;127,57
"Centro-Oeste";"Salários";2018;258152,97;309748,54;1,83;129,9
"Centro-Oeste";"Salários";2019;267196,54;307364,04;-0,77;128,9
"Centro-Oeste";"Salários";2020;272951,08;300412,64;-2,26;125,99
"Centro-Oeste";"Salários";2021;296103,95;296103,95;-1,43;124,18
"Centro-Oeste";"Contribuição social";2010;33035,4;63261,87;NA;100
"Centro-Oeste";"Contribuição social";2011;38120,87;68542,82;8,35;108,35
"Centro-Oeste";"Contribuição social";2012;40907,28;69495,35;1,39;109,85
"Centro-Oeste";"Contribuição social";2013;46638,64;74810,26;7,65;118,25
"Centro-Oeste";"Contribuição social";2014;50939,13;76788,24;2,64;121,38
"Centro-Oeste";"Contribuição social";2015;55415,32;75479,89;-1,7;119,31
"Centro-Oeste";"Contribuição social";2016;60175,08;77114,12;2,17;121,9
"Centro-Oeste";"Contribuição social";2017;65812,45;81923,75;6,24;129,5
"Centro-Oeste";"Contribuição social";2018;69359,65;83222,17;1,58;131,55
"Centro-Oeste";"Contribuição social";2019;74045,97;85177,25;2,35;134,64
"Centro-Oeste";"Contribuição social";2020;73294,88;80669,06;-5,29;127,52
"Centro-Oeste";"Contribuição social";2021;80609,93;80609,93;-0,07;127,42
"Centro-Oeste";"Impostos sobre a produção";2010;51683,66;98972,77;NA;100
"Centro-Oeste";"Impostos sobre a produção";2011;55801,73;100333,71;1,38;101,38
"Centro-Oeste";"Impostos sobre a produção";2012;60875,41;103418,21;3,07;104,49
"Centro-Oeste";"Impostos sobre a produção";2013;63696,04;102171,03;-1,21;103,23
"Centro-Oeste";"Impostos sobre a produção";2014;66954,38;100930,44;-1,21;101,98
"Centro-Oeste";"Impostos sobre a produção";2015;70251,07;95687,31;-5,19;96,68
"Centro-Oeste";"Impostos sobre a produção";2016;73349,39;93996,94;-1,77;94,97
"Centro-Oeste";"Impostos sobre a produção";2017;78791,86;98080,59;4,34;99,1
"Centro-Oeste";"Impostos sobre a produção";2018;81779,42;98124,21;0,04;99,14
"Centro-Oeste";"Impostos sobre a produção";2019;88146,27;101397,24;3,34;102,45
"Centro-Oeste";"Impostos sobre a produção";2020;88527,42;97434,15;-3,91;98,45
"Centro-Oeste";"Impostos sobre a produção";2021;108633,12;108633,12;11,49;109,76
"Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";2010;48679,04;93219;NA;100
"Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";2011;53448,7;96102,86;3,09;103,09
"Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";2012;58709,01;99737,81;3,78;106,99
